District,usaono,defno,branch,progcat,priority,appealtype,collindc,casestat,ausa,littype,defstatus,defstatdt,matterdt,compdt,arrestdt,casedt,courtno,courtappeal,crttype,judge,casetype,caseweight,litresp,ldcharge,offensedt,cntrlsub,mbrseized,qtyseized,defdispdt,defdisp,defdpreas,invagency,invagencyno,dojdiv,dojno,factno,filler9,terrindic,evnt,evntdt,evntact,relusaonbr,realdefnbr,chgtype,totalcounts,errindc,filename,estdollar,errnojc,bondtype,bondamt,errindj,fine,errindj1,suspfine,errindj2,sentdt,susp,incar,incarsusp,sentsec,probation,sysdisdt,syseousadt,acrecvdt,acfiledt,accttermdt,progagcy,progagcyno,lateclosing,dcmns,lionsno,distseq,distname,disthicode,agcy,cca,mrrf,mrmf,mprf,mpmf,mtrf,mtmf,cfrf,cfcf,cprf,cpcf,ctrf,ctcf,irf,irc,ibrf,ibmf,crtrf,ctrcf,citrf,citcf,scrher,par dis,par div,rectype,disname2,nodis,alphadis,ID
ARE,96R0711,1,L,54,,,,O,GH,,,,960425,,,960814,************,,DC,JMM,,3,US,,950603,T,,0,, W, NDT,ZTAT,*******,,,,,,PLNG,960903,,,,IN,4,,** ** *********** ****,,,,,,,,,,,,,,,,971002,970930,960425,960814,,,,,96-428038-6,96R00711001,,ARKANSAS E,90,N,1,,,,,,,,,1,1,,,,,,,,,,,0A,9,0,1,,,,6569
ARE,96R0711,2,L,54,,,,O,GH,,,,960425,,,960814,************,,DC,JMM,,3,US,,950603,T,,0,, W, NDT,ZTAT,*******,,,,,,PLEA,970415,,,,IN,2,,** ** *********** ****,,,,,,,,,,,,,,,,971002,970930,960425,960814,,,,,96-428038-6,96R00711002,,ARKANSAS E,90,N,1,,,,,,,,,1,,,,,,,,,,,,0A,9,0,1,,,,6570
ARE,96R0712,1,L,***,,,,O,GH,,,,960425,,,,,,NC,,,,US,,,M,,0,,,,ZTAT,*******,,,,,,PUCO,960425,,,,,0,,** ** ****** ********* ****,,,,,,,,,,,,,,,,970529,970930,960425,,,,,,,96R00712001,,ARKANSAS E,90,H,1,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6571
ARE,96R0716,1,L,54,,,,C,KA,,,,960425,,,,,,NC,,,,US,,,,,,961118,DE,LECI,TRAT,*******,,,,,,PUCO,960425,,,,,0,,** ** ******* ****** ***,,,,,,,,,,,,,,,,970514,970930,960425,,961118,,,,,96R00716001,,ARKANSAS E,90,N,3,,,,,1,1,,,,,,,,,,,,,,,51,9,0,1,,,,6572
ARE,96R0719,2,L,40,,,,O,PH,,,,960425,,,960709,************,,DC,WRW,,3,US,,960201,,,,, W, NDT,ZTAT,*******,,,,,,JTRG,970827,,,,IN,2,,** ** ******* ******,,,,,,,,,,,,,,,,971001,970930,960425,960709,,,,,96-411908-2,96R00719002,,ARKANSAS E,90,H,1,,,,,,,,,1,1,,,,,,,,,,,0A,9,0,1,,,,6573
ARE,96R0721,1,L,***,,,,O,DS,,,,960425,,,,,,NC,,,,US,,,,,,,,,JUFB,*******,,,,,,PUCO,960425,,,,,0,,** ** ******** ***** *****,,,,,,,,,,,,,,,,970618,970930,960425,,,,,,,96R00721001,,ARKANSAS E,90,N,9,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6574
ARE,96R0722,1,L,***,,,,O,BB,,,,960425,,,,,,NC,,,,US,,,,,,,,,JUFB,*******,,,,,,PUCO,960425,,,,,0,,** ** ******* ***** ****,,,,,,,,,,,,,,,,970926,970930,960425,,,,,,,96R00722001,,ARKANSAS E,90,O,5,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6575
ARE,96R0724,1,L,90,,,,C,JKB,,,,960425,,,,************,,PD,OGH,,,US,,,,,,961202,GT,PLED,ZCTS,*******,,,,,,PLEA,961202,,,,,0,,** ** ****** ***** **,,,,,,0,,,,961202,,009M,,,,970514,970930,960425,,961202,,,,,96R00724001,,ARKANSAS E,90,Q,1,,,,,1,1,,,,,,,,,,,,,,,38,9,0,1,,,,6576
ARE,96R0740,1,L,39,,,,O,JKB,,,,960430,,,970910,************,,DC,OHW,,,US,,,,,,, W, NDT,TRSS,*************,,,,,,INDC,970910,FI,,,IN,1,,** ** ******** *******,,,,,,,,,,,,,,,,970911,970930,960430,970910,,,,,,96R00740001,,ARKANSAS E,90,O,2,,,,,,,1,1,1,1,,,1,1,,,,,,,0A,9,0,1,,,,6577
ARE,96R0742,1,L,90,,,,C,LJ,,,,960430,,,960514,************,,DC,SMR,,,US,,960415,,,,961031,GT,PLED,JUMS,*******,,,,,,SENT,970331,,,,IN,1,,** ** ********* *****,,,,,,0,,,,970331,,012M,,,,970514,970930,960430,960514,961031,,,,96-385894-8,96R00742001,,ARKANSAS E,90,Q,1,,,,,,,,,,,1,1,,,,,,,,,10,9,0,1,,,,6578
ARE,96R0743,1,L,54,,,,O,LG,,FU,960723,960430,,,960514,************,,DC,ETR,,,US,,950804,,,,, W, NDT,TRAT,*************,,,,,,SEAL,960514,FI,,,IN,2,,** ** ******* ****** ***,,,,,,,,,,,,,,,,970822,970930,960430,960514,,,,,96-386573-8,96R00743001,,ARKANSAS E,90,N,3,,,,,,,,,1,1,,,,,,,,,,,0A,9,0,1,,,,6579
ARE,96R0745,1,L,***,,,,O,JKB,,,,960430,,,,,,NC,,,,US,,,,,,,,,TRSS,*************,,,,,,PUCO,960430,,,,,0,,** ** ****** ****** ***,,,,,,,,,,,,,,,,970606,970930,960430,,,,,,,96R00745001,,ARKANSAS E,90,P,8,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6580
ARE,96R0746,1,L,32,,,,C,MJ,,,,960430,,,,,,NC,,,,US,,,,,,961220,DE,OFPO,JUFB,*******,,,,,,PUCO,960430,,,,,0,,** ** ************** ********,,,,,,,,,,,,,,,,970514,970930,960430,,961220,,,,,96R00746001,,ARKANSAS E,90,P,2,,,,,1,1,,,,,,,,,,,,,,,51,9,0,1,,,,6581
ARE,96R0747,1,L,61,,,,O,JB,,OT,960430,960430,,,970211,***********,,DC,SWW,,3,US,,960301,,,,, W, NDT,TRSS,*******,,,,,,INDC,970211,FI,,,IN,1,,** ** ***** ***** ****,,,,,,,,,,,,,,,,971001,970930,960430,970211,,,,,97-499812-8,96R00747001,,ARKANSAS E,90,B,3,,,,,,,1,1,1,1,,,1,1,,,,,,,0A,9,0,1,,,,6582
ARE,96R0747,2,L,61,,,,O,JB,,,,960430,,,,,,NC,,,3,US,,960301,,,,970416,DE,LECI,TRSS,*******,,,,,,,,,,,,0,,** ** ***** ***** ****,,,,,,,,,,,,,,,,971001,970930,960430,,970416,,,,97-499812-8,96R00747002,,ARKANSAS E,90,B,3,,,,,1,,,,,,,,,,,,,,,,51,9,0,1,,,,6583
ARE,96R0748,1,L,***,,,,O,WA,,,,960430,,,,,,NC,,,,US,,,,,,,,,ZEPA,*******,,,,,,PUCO,960430,,,,,0,,** ** ****** ******** *****,,,,,,,,,,,,,,,,970530,970930,960430,,,,,,,96R00748001,,ARKANSAS E,90,P,2,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6584
ARE,96R0765,1,L,40,,,,C,PH,,,,960503,,,961120,************,,DC,SMR,,,US,,960401,C,,0,961003,GT,PLED,ZTAT,*******,,,,,,SENT,970227,,,,SF,0,,** ** ********* *****,,,,,,0,,,,970227,,168M,,,,970514,970930,960503,961120,961003,,,,96-401564-7,96R00765001,,ARKANSAS E,90,H,1,,,,,,,1,1,,,1,1,,,,,,,,,10,9,0,1,,,,6585
ARE,96R0765,2,L,40,,,,C,PH,,,,960503,,,961120,************,,DC,SMR,,,US,,960401,C,,0,961120,GT,PLED,ZTAT,*******,,,,,,SENT,970414,,,,SF,1,,** ** ********* *****,,,,,,0,,,,970414,,060M,,,,970514,970930,960503,961120,961120,,,,96-401564-7,96R00765002,,ARKANSAS E,90,H,1,,,,,,,1,,,,1,,,,,,,,,,10,9,0,1,,,,6586
ARE,96R0765,3,L,40,,,,C,PH,,,,960503,,,961120,************,,DC,SMR,,,US,,960401,C,,0,961003,GT,PLED,ZTAT,*******,,,,,,,,,,,SF,0,,** ** ********* *****,,,,,,0,,,,970414,,090M,,,,970514,970930,960503,961120,961003,,,,96-401564-7,96R00765003,,ARKANSAS E,90,H,1,,,,,,,1,,,,1,,,,,,,,,,10,9,0,1,,,,6587
ARE,96R0788,1,L,90,,,,C,JKB,,FU,960424,960507,960524,,,** *********,,MG,JFF,,,US,,,,,,961029,DM,GWOM,JUFB,*******,,,,,,DISM,961029,,,,CO,1,,** ** ****** ***** *****,,,,,,,,,,,,,,,,970514,970930,960507,,961029,,,,97-500225-4,96R00788001,,ARKANSAS E,90,Q,1,,,,,1,1,,,,,,,,,,,,,,,49,9,0,1,,,,6588
ARE,96R0791,1,L,36,,,,O,WA,,,,960507,,,961008,************,,DC,ETR,,,US,,900601,,,,970513,GT,PLED,JUFB,*******,,,,,,SENT,970513,,,2,IN,1,,** ** ******** ****** **,1550000,,,,,,,,,970513,,004M,,,,970623,970930,960507,961008,970513,ZFDI,*******,,96-452584-8,96R00791001,,ARKANSAS E,90,O,4,,,,,,,1,1,,,1,1,1,1,,,,,,,10,9,0,1,,,,6589
ARE,96R0791,2,L,36,,,,O,WA,,,,960507,,,,,,NC,,,,US,,900601,,,,970418,DE,LECI,JUFB,*******,,,,,,,,,,1,,0,,** ** ******** ****** **,1550000,,,,,,,,,,,,,,,970623,970930,960507,,970418,ZFDI,*******,,96-452584-8,96R00791002,,ARKANSAS E,90,O,4,,,,,1,,,,,,,,,,,,,,,,51,9,0,1,,,,6590
ARE,96R0792,1,L,***,,,,O,JKB,,,,960507,,,,,,NC,,,,US,,,,,,,,,TRSS,*******,,,,,,PUCO,960507,,,,,0,,** ** ******* ***** *****,,,,,,,,,,,,,,,,970606,970930,960507,,,,,,,96R00792001,,ARKANSAS E,90,O,2,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6591
ARE,96R0792,2,L,***,,,,O,JKB,,,,960507,,,,,,NC,,,,US,,,,,,,,,TRSS,*******,,,,,,,,,,,,0,,** ** ******* ***** *****,,,,,,,,,,,,,,,,970606,970930,960507,,,,,,,96R00792002,,ARKANSAS E,90,O,2,,,1,,,,,,,,,,,,,,,,,,36,9,0,1,,,,6592
ARE,96R0801,1,L,54,,,,C,KA,,,,960508,,,961011,************,,DC,WRW,,,US,,960429,C,,0,961011,GT,PLED,ZTAT,*******,,,,,,SENT,970103,,,,SF,2,,** ** ******** ***** ****,,,,,,,,,,,,,,,,970903,970930,960508,961011,961011,,,,96-428073-5,96R00801001,,ARKANSAS E,90,N,1,,,,,,,1,1,,,1,1,,,,,,,,,10,9,0,1,,,,6593
ARE,96R0801,2,L,54,,,,C,KA,,,,960508,,,961011,************,,DC,WRW,,,US,,960429,C,,0,961011,GT,PLED,ZTAT,*******,,,,,,SENT,970129,,,,SF,0,,** ** ******** ***** ****,,,,,,0,,,,970129,,063M,,,,970903,970930,960508,961011,961011,,,,96-428073-5,96R00801002,,ARKANSAS E,90,N,1,,,,,,,1,,,,1,,,,,,,,,,10,9,0,1,,,,6594
ARE,96R0805,1,L,33,,,,O,BB,,,,960508,,,,,,NC,,,,US,,,,,,970616,DE,WKEV,IRS,*******,,,,,,PUCO,960508,,,,,0,,** ** ****** ***** *******,,,,,,,,,,,,,,,,970827,970930,960508,,970616,,,,,96R00805001,,ARKANSAS E,90,P,7,,,,,1,1,,,,,,,,,,,,,,,51,9,0,1,,,,6595
ARE,96R0805,2,L,33,,,,O,BB,,,,960508,,,,,,NC,,,,US,,,,,,970616,DE,WKEV,IRS,*******,,,,,,,,,,,,0,,** ** ****** ***** *******,,,,,,,,,,,,,,,,970827,970930,960508,,970616,,,,,96R00805002,,ARKANSAS E,90,P,7,,,,,1,,,,,,,,,,,,,,,,51,9,0,1,,,,6596
ARE,96R0805,3,L,33,,,,O,BB,,,,960508,,,,,,NC,,,,US,,,,,,970616,DE,WKEV,IRS,*******,,,,,,,,,,,,0,,** ** ****** ***** *******,,,,,,,,,,,,,,,,970827,970930,960508,,970616,,,,,96R00805003,,ARKANSAS E,90,P,7,,,,,1,,,,,,,,,,,,,,,,51,9,0,1,,,,6597
ARE,96R0810,1,L,***,,,,O,GV,,OT,960509,960509,,,,,,NC,,,3,US,,,,,,,,,TRSS,*******,,,,,,PUCO,960509,,,###,,0,,** ** ******* ****** *****,,,,,,,,,,,,,,,,971001,970930,960509,,,,,,,96R00810001,,ARKANSAS E,90,O,2,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6598
ARE,96R0828,AqZ,L,40,,,,O,,,,,960513,,,960514,************,,DC,,,,US,,960401,C,,0,961216,GT,PLED,ZTAT,********,,,,,,NOAP,961226,,,,IN,2,,** ** ***** ***** *******,,,,,,0,,,,961218,,120M,,,,970930,970930,960513,960514,961216,,,,96-385882-8,96R00828AqZ,,ARKANSAS E,90,H,1,,,,,,,,,,,1,1,,,,,,,,,10,9,0,1,,,,6599
ARE,96R0834,2,L,40,,,,C,KA,,,,960514,,,960514,************,,DC,OGH,,,US,,960513,M,,0,970128,NG,ACRD,TRCB,*******,,,,,,ACQU,970128,,,,IN,1,,** ** ******* **** ******,,,,,,,,,,,,,,,,970514,970930,960514,960514,970128,,,,96-385893-1,96R00834002,,ARKANSAS E,90,H,1,,,,,,,,,,,1,1,,,,,,,,,35,9,0,1,,,,6600
ARE,96R0836,1,L,90,,,,C,JKB,,FU,960514,960514,960913,,,** *********,,MG,JFF,,,US,,,,,,961213,DM,STAM,JUFB,*******,,,,,,DISM,961213,,,,CO,1,,** ** ************ ******,,,,,,,,,,,,,,,,970514,970930,960514,,961213,,,,97-500227-8,96R00836001,,ARKANSAS E,90,Q,1,,,,,1,1,,,,,,,,,,,,,,,50,9,0,1,,,,6601
ARE,96R0838,1,L,90,,,,O,JKB,,FU,960514,960514,960402,,,** *********,,MG,,,,US,,,,,,,,,JUFB,*******,,,,,,PUCO,960514,,,,CO,1,,** ** ******** ****** ******,,,,,,,,,,,,,,,,970609,970930,960514,,,,,,97-500228-5,96R00838001,,ARKANSAS E,90,Q,1,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6602
ARE,96R0857,1,L,40,,,,O,GH,,,,960516,,,960911,************,,DC,SMR,,,US,,940101,,,,, W, NDT,ZTAT,*******,,,,,,PLEA,970220,,,,IN,4,,** ** ***** *****,,,,,,,,,,970617,,048M,,,,970929,970930,960516,960911,,,,,96-439254-7,96R00857001,,ARKANSAS E,90,H,1,,,,,,,,,1,1,,,,,,,,,,,0A,9,0,1,,,,6603
ARE,96R0857,2,L,40,,,,O,GH,,,,960516,,,960911,************,,DC,SMR,,,US,,940101,,,,, W, NDT,ZTAT,*******,,,,,,PLEA,970225,,,,IN,1,,** ** ***** *****,,,,,,,,,,970710,,027M,,,,970929,970930,960516,960911,,,,,96-439254-7,96R00857002,,ARKANSAS E,90,H,1,,,,,,,,,1,,,,,,,,,,,,0A,9,0,1,,,,6604
ARE,96R0857,3,L,40,,,,O,GH,,,,960516,,,960911,************,,DC,SMR,,,US,,940101,,,,, W, NDT,ZTAT,*******,,,,,,CSDM,970715,,,,IN,1,,** ** ***** *****,,,,,,,,,,,,,,,,970929,970930,960516,960911,,,,,96-439254-7,96R00857003,,ARKANSAS E,90,H,1,,,,,,,,,1,,,,,,,,,,,,0A,9,0,1,,,,6605
ARE,96R0857,4,L,40,,,,O,GH,,,,960516,,,960911,************,,DC,SMR,,,US,,940101,,,,, W, NDT,ZTAT,*******,,,,,,CTRI,970306,,,,IN,1,,** ** ***** *****,,,,,,,,,,970813,,072M,,,,970929,970930,960516,960911,,,,,96-439254-7,96R00857004,,ARKANSAS E,90,H,1,,,,,,,,,1,,,,,,,,,,,,0A,9,0,1,,,,6606
ARE,96R0857,5,L,40,,,,O,GH,,,,960516,,,960911,************,,DC,SMR,,,US,,940101,,,,970228,DM,GWOD,ZTAT,*******,,,,,,DISM,970228,,,,IN,1,,** ** ***** *****,,,,,,,,,,,,,,,,970929,970930,960516,960911,970228,,,,96-439254-7,96R00857005,,ARKANSAS E,90,H,1,,,,,,,,,,,1,,,,,,,,,,22,9,0,1,,,,6607
ARE,96R0860,1,L,40,,,,C,JKB,,,,960516,,,960911,************,,DC,SWW,,,US,,950417,,,,961218,GT,PLED,ZTAT,*******,,,,,,SENT,970212,,,,IN,3,,** ** ****** ****** ******,,,,,,0,,,,970212,,072M,,,,970514,970930,960516,960911,961218,,,,96-439244-1,96R00860001,,ARKANSAS E,90,H,1,,,,,,,,,,,1,1,,,,,,,,,10,9,0,1,,,,6608
ARE,96R0860,2,L,40,,,,C,JKB,,,,960516,,,960911,************,,DC,SWW,,,US,,950417,,,,961107,GT,PLED,ZTAT,*******,,,,,,NOAP,970117,,,,IN,3,,** ** ****** ****** ******,,,,,,0,,,,970116,,057M,,,,970514,970930,960516,960911,961107,,,,96-439244-1,96R00860002,,ARKANSAS E,90,H,1,,,,,,,,,,,1,,,,,,,,,,10,9,0,1,,,,6609
ARE,96R0861,1,L,***,,,,O,AJ,,,,960516,,,,,,NC,,,,US,,,,,,,,,ZTAT,*******,,,,,,PUCO,960516,,,,,0,,** ** ***** *******,,,,,,,,,,,,,,,,970530,970930,960516,,,,,,,96R00861001,,ARKANSAS E,90,H,1,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6610
ARE,96R0861,2,L,***,,,,O,AJ,,,,960516,,,,,,NC,,,,US,,,,,,,,,ZTAT,*******,,,,,,,,,,,,0,,** ** ***** *******,,,,,,,,,,,,,,,,970530,970930,960516,,,,,,,96R00861002,,ARKANSAS E,90,H,1,,,1,,,,,,,,,,,,,,,,,,36,9,0,1,,,,6611
ARE,96R0861,3,L,***,,,,O,AJ,,,,960516,,,,,,NC,,,,US,,,,,,,,,ZTAT,*******,,,,,,,,,,,,0,,** ** ***** *******,,,,,,,,,,,,,,,,970530,970930,960516,,,,,,,96R00861003,,ARKANSAS E,90,H,1,,,1,,,,,,,,,,,,,,,,,,36,9,0,1,,,,6612
ARE,96R0864,1,L,***,,,,O,BB,,,,960516,,,,,,NC,,,,US,,,,,,,,,JUFB,*******,,,,,,PUCO,960516,,,###,,0,,** ** *********** **** **,,,,,,,,,,,,,,,,970925,970930,960516,,,,,,,96R00864001,,ARKANSAS E,90,P,8,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6613
ARE,96R0871,1,L,06B,,,,O,WA,,,,960520,,,961204,************,,DC,,,,US,,941126,,,,, W, NFO,INFW,*******,,,,,,SENT,970501,,,,IF,1,,** ** ********* ***** ****,,,,,,,,,,,,,,,,970514,970930,960520,961204,,,,,97-493920-1,96R00871001,,ARKANSAS E,90,B,7,,,,,,,1,1,1,1,,,,,,,,,,,0A,9,0,1,,,,6614
ARE,96R0871,2,L,06B,,,,O,WA,,,,960520,,,961204,************,,DC,,,,US,,941126,,,,, W, NFO,INFW,*******,,,,,,,,,,,IF,1,,** ** ********* ***** ****,,,,,,,,,,,,,,,,970514,970930,960520,961204,,,,,97-493920-1,96R00871002,,ARKANSAS E,90,B,7,,,,,,,1,,1,,,,,,,,,,,,0A,9,0,1,,,,6615
ARE,96R0873,1,L,***,,,,O,LG,,,,960520,,,,,,NC,,,,US,,,,,,,,,TRAT,************,,,,,,PUCO,960520,,,,,0,,** ** ******** *******,,,,,,,,,,,,,,,,970827,970930,960520,,,,,,,96R00873001,,ARKANSAS E,90,N,3,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6616
ARE,96R0873,2,L,***,,,,O,LG,,,,960520,,,,,,NC,,,,US,,,,,,,,,TRAT,************,,,,,,,,,,,,0,,** ** ******** *******,,,,,,,,,,,,,,,,970827,970930,960520,,,,,,,96R00873002,,ARKANSAS E,90,N,3,,,1,,,,,,,,,,,,,,,,,,36,9,0,1,,,,6617
ARE,96R0873,3,L,***,,,,O,LG,,,,960520,,,,,,NC,,,,US,,,,,,,,,TRAT,************,,,,,,,,,,,,0,,** ** ******** *******,,,,,,,,,,,,,,,,970827,970930,960520,,,,,,,96R00873003,,ARKANSAS E,90,N,3,,,1,,,,,,,,,,,,,,,,,,36,9,0,1,,,,6618
ARE,96R0875,1,L,84,,,,O,JKB,,,,960312,,,,*******,,MG,,,,US,,,,,,,,,ZACE,*******,,,,,,CITA,960312,FI,,,,0,,** ** ****** ****,,,,,,,,,,,,,,,,970522,970930,960312,,,,,,,96R00875001,,ARKANSAS E,90,A,1,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6619
ARE,96R0879,1,L,39,,,,C,GV,,,,960522,,,,,,NC,,,,US,,,,,,970416,DE,SUDP,TRSS,*************,,,,,,PUCO,960522,,,,,0,,** ** ********* *******,,,,,,,,,,,,,,,,970514,970930,960522,,970416,,,,,96R00879001,,ARKANSAS E,90,O,2,,,,,1,1,,,,,,,,,,,,,,,51,9,0,1,,,,6620
ARE,96R0885,1,L,***,,,,O,DS,,,,960523,,,,,,NC,,,,US,,,,,,,,,ZTAT,*******,,,,,,NTBR,970912,,,,,0,,** ** ******** ****** **,,,,,,,,,,,,,,,,970912,970930,960523,,,,,,,96R00885001,,ARKANSAS E,90,P,8,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6621
ARE,96R0905,1,L,***,,,,O,AJ,,,,960524,,,,,,NC,,,,US,,,,,,,,,JUDE,*******,,,,,,MTDC,970530,,,,,0,,** ** ******* ****** **,,,,,,,,,,,,,,,,970820,970930,960524,,,,,,,96R00905001,,ARKANSAS E,90,H,1,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6622
ARE,96R0922,AqZ,L,***,,,,O,JKB,,,,960523,,,,,,NC,,,,US,,,,,,,,,TRSS,*******,,,,,,PUCO,960523,,,,,0,,** ** ******* ****** ***,,,,,,,,,,,,,,,,970815,970930,960523,,,,,,,96R00922AqZ,,ARKANSAS E,90,O,2,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6623
ARE,96R0924,AqZ,L,54,,,,O,JKB,,MO,961119,960530,,,960611,************,,DC,,,,US,,960424,,,,, W, NDT,TRAT,*******,,,,,,PLEA,960809,,,,IN,1,,** ** ******* ********,,,,,,,,,,,,,,,,970822,970930,960530,960611,,,,,96-401548-3,96R00924AqZ,,ARKANSAS E,90,N,3,,,,,,,,,1,1,,,,,,,,,,,0A,9,0,1,,,,6624
ARE,96R0925,AqZ,L,40,,,,C,JKB,,,,960530,,,960611,************,,DC,,,,US,,960429,,,,961113,GT,PLED,TRAT,*******,,,,,,SENT,961108,,,,IN,1,,** ** ******* ****,,,,,,0,,,,961108,,046M,,,,970815,970930,960530,960611,961113,,,,96-401552-7,96R00925AqZ,,ARKANSAS E,90,H,1,,,,,,,,,,,1,1,,,,,,,,,10,9,0,1,,,,6625
ARE,96R0926,AqZ,L,***,,,,O,JKB,,,,960530,,,,,,NC,,,,US,,,,,,,,,TRSS,*******,,,,,,PUCO,960530,,,,,0,,** ** ******** ***** **,,,,,,,,,,,,,,,,970815,970930,960530,,,,,,,96R00926AqZ,,ARKANSAS E,90,O,2,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6626
ARE,96R0927,AqZ,L,40,,,,C,KA,,,,960530,,,,,,NC,,,,US,,,,,,961118,DE,SPOA,JUDE,*******,,,,,,PUCO,960530,,,,,0,,** ** ****** *****,,,,,,,,,,,,,,,,970815,970930,960530,,961118,,,,,96R00927AqZ,,ARKANSAS E,90,H,1,,,,,1,1,,,,,,,,,,,,,,,51,9,0,1,,,,6627
ARE,96R0928,AqZ,L,54,,,,O,GH,,,,960530,,,960611,************,,DC,,,,US,,960517,,,,, W, NDT,TRAT,*******,,,,,,CHPL,970609,,,,IN,2,,** ** ********* ***** ***,,,,,,,,,,,,,,,,970827,970930,960530,960611,,,,,96-401573-6,96R00928AqZ,,ARKANSAS E,90,N,1,,,,,,,,,1,1,,,,,,,,,,,0A,9,0,1,,,,6628
ARE,96R0935,1,L,40,,,,O,GH,,,,960531,,,970114,**********,,DC,JMM,,,US,,930920,C,,0,, W, NDT,ZTAT,*******,,,,,,CHPL,970714,,,,IN,1,,** ** ****** ***** ******,,,,,,,,,,,,,,,,970813,970930,960531,970114,,,,,97-486819-2,96R00935001,,ARKANSAS E,90,H,1,,,,,,,1,1,1,1,,,1,1,,,,,,,0A,9,0,1,,,,6629
ARE,96R0935,2,L,40,,,,O,GH,,,,960531,,,,,,NC,,,,US,,930920,C,,0,970114,DE,WKEV,ZTAT,*******,,,,,,,,,,,,0,,** ** ****** ***** ******,,,,,,,,,,,,,,,,970813,970930,960531,,970114,,,,97-486819-2,96R00935002,,ARKANSAS E,90,H,1,,,,,1,,,,,,,,,,,,,,,,51,9,0,1,,,,6630
ARE,96R0936,1,L,40,,,,O,GH,,,,960531,,,960814,************,,DC,GTE,,,US,,,C,,0,, W, NDT,ZTAT,*******,,,,,,PLEA,961120,,,,IN,2,,** ** ******** *****,,,,,,,,,,970516,,046M,,,,970529,970930,960531,960814,,,,,96-428056-4,96R00936001,,ARKANSAS E,90,H,1,,,,,,,,,1,1,,,,,,,,,,,0A,9,0,1,,,,6631
ARE,96R0937,1,L,***,,,,O,JB,,UN,960531,960531,,,,,,NC,,,4,US,,,,,,,,,JUFB,*******,,,,,,PUCO,960531,,,,,0,,** ** ******* ************,,,,,,,,,,,,,,,,971001,970930,960531,,,,,,,96R00937001,,ARKANSAS E,90,N,9,,,1,1,,,,,,,,,,,,,,,,,36,9,0,1,,,,6632
ARE,96R0938,1,L,39,,,,C,LJ,,,,960531,,,960814,************,,DC,OGH,,,US,,950729,,,,970109,GT,PLED,TRSS,*******,,,,,,SENT,970418,,,,IN,1,,** ** *********** ******* **,,,,,,200000,,,,970418,,051M,,,,970514,970930,960531,960814,970109,,,,96-428091-3,96R00938001,,ARKANSAS E,90,O,2,,,,,,,,,,,1,1,,,,,,,,,10,9,0,1,,,,6633
ARE,96R0939,1,L,54,,,,O,LG,,,,960531,,,970514,***********,,DC,WRW,,,US,,,,,,, W, NDT,TRAT,*******,,,,,,CHPL,970912,GR,,,IN,6,,** ** ********* ******* **,,,,,,,,,,,,,,,,970915,970930,960531,970514,,,,,97-574584-5,96R00939001,,ARKANSAS E,90,N,3,,,,,,,1,1,1,1,,,1,1,,,,,,,0A,9,0,1,,,,6634
ARE,96R0964,1,L,40,,,,C,JKB,,,,960605,,,960911,************,,DC,,,,US,,960603,T,,0,970516,GT,PLED,JUDE,*******,,,,,,JTRI,970122,,,,SN,2,,** ** ***** ****** ****,,,,,,,,,,970516,,078M,,,,970605,970930,960605,960911,970516,,,,96-401566-1,96R00964001,,ARKANSAS E,90,H,1,,,,,,,,,,,1,1,,,,,,,,,10,9,0,1,,,,6635
ARE,96R0977,2,L,21,,,,C,PH,,,,960610,,,960611,************,,DC,JMM,,,US,,920303,,,,970825,GT,JTRD,JUDE,*******,,,,,,JTRI,970527,,,,IN,2,,** ** ********* ******* *****,,,,,,,,,,970825,,120M,,,,970926,970930,960610,960611,970825,,,,96-401546-9,96R00977002,,ARKANSAS E,90,N,7,,,,,,,,,,,1,1,,,,,1,1,,,4,9,0,1,,,,6636
ARE,96R0977,1,L,21,,,,C,PH,,,,960610,,,960611,************,,DC,JMM,,,US,,920303,,,,970521,DM,GWOD,JUDE,*******,,,,,,CSDM,970521,,,,IN,2,,** ** ********* ******* *****,,,,,,,,,,,,,,,,970926,970930,960610,960611,970521,,,,96-401546-9,96R00977001,,ARKANSAS E,90,N,7,,,,,,,,,,,1,,,,,,,,,,22,9,0,1,,,,6637
